Day,Campaign,Cost,Impressions,Clicks,Conversions,Total conv. value
24/06/25,Campaign_017_ZOMBIE,116.23,542,38,1,63.65
24/06/25,Campaign_018_AVERAGE,58.5,327,29,2,92.11
24/06/25,Campaign_019_ZERO_HOPE,56.91,160,11,0,0
24/06/25,Campaign_020_ZERO_HOPE,73.86,246,14,0,0
24/06/25,Campaign_021_ZOMBIE,186.81,861,62,3,98.93
24/06/25,Campaign_022_ZOMBIE,169.83,903,56,2,85.21
24/06/25,Campaign_023_ZERO_HOPE,59.03,203,11,0,0
24/06/25,Campaign_024_ZOMBIE,184.48,807,61,3,83.8
24/06/25,Campaign_025_AVERAGE,44.25,265,22,2,64.3
24/06/25,Campaign_026_DECAYER,114.5,738,57,2,92.88
24/06/25,Campaign_027_ZOMBIE,149.33,714,49,2,80.99
24/06/25,Campaign_028_ZOMBIE,145.05,505,48,2,77.91
24/06/25,Campaign_029_ZERO_HOPE,62.63,170,12,0,0
24/06/25,Campaign_030_AVERAGE,41,281,20,2,64.27
24/06/25,Campaign_031_AVERAGE,56.69,454,28,2,93.54
24/06/25,Campaign_032_ZOMBIE,106.27,453,35,1,55.63
24/06/25,Campaign_033_ZERO_HOPE,58.77,156,11,0,0
24/06/25,Campaign_034_ZOMBIE,112.1,543,37,1,54.63
24/06/25,Campaign_035_ZERO_HOPE,61.49,154,12,0,0
24/06/25,Campaign_036_ZOMBIE,194.61,948,64,3,91.96
24/06/25,Campaign_037_ZERO_HOPE,102.42,283,20,0,0
24/06/25,Campaign_038_AVERAGE,35.85,213,17,1,52.47
24/06/25,Campaign_039_STAR,88.99,1008,88,17,339.59
24/06/25,Campaign_040_AVERAGE,38.2,361,19,1,60.32
24/06/25,Campaign_041_DECAYER,123.24,804,61,2,88.94
24/06/25,Campaign_042_ZOMBIE,194.18,1022,64,3,91.69
24/06/25,Campaign_043_AVERAGE,60.78,384,30,3,88.94
24/06/25,Campaign_044_STAR,124.19,1310,124,24,485.45
24/06/25,Campaign_045_ZERO_HOPE,79.83,167,15,0,0
24/06/25,Campaign_046_AVERAGE,40.74,304,20,2,55.33
24/06/25,Campaign_047_DECAYER,82.6,424,41,1,57.8
24/06/25,Campaign_048_ZOMBIE,184.63,1177,61,3,96.57
24/06/25,Campaign_049_DECAYER,99.83,519,49,1,70.79
24/06/25,Campaign_050_ZERO_HOPE,95.45,277,19,0,0
25/06/25,Campaign_001_ZERO_HOPE,94.95,332,18,0,0
25/06/25,Campaign_002_DECAYER,113.93,777,56,2,86.09
25/06/25,Campaign_003_ZERO_HOPE,73.16,223,14,0,0
25/06/25,Campaign_004_ZOMBIE,168.49,1006,56,2,82.31
25/06/25,Campaign_005_ZOMBIE,141.01,894,47,2,67.98
25/06/25,Campaign_006_STAR,122.4,2393,122,24,450.03
25/06/25,Campaign_007_AVERAGE,42.76,261,21,2,63.58
25/06/25,Campaign_008_AVERAGE,43.82,380,21,2,59.88
25/06/25,Campaign_009_AVERAGE,35.04,193,17,1,51.01
25/06/25,Campaign_010_ZOMBIE,194.54,1079,64,3,96.1
25/06/25,Campaign_011_ZERO_HOPE,56.56,138,11,0,0
25/06/25,Campaign_012_ZERO_HOPE,59.49,164,11,0,0
25/06/25,Campaign_013_ZOMBIE,134.68,675,44,2,71.4
25/06/25,Campaign_014_AVERAGE,46.9,291,23,2,67.41
25/06/25,Campaign_015_DECAYER,112.28,1014,56,2,90.35
25/06/25,Campaign_016_ZERO_HOPE,92.96,224,18,0,0
25/06/25,Campaign_017_ZOMBIE,176.92,1098,58,2,86.71
25/06/25,Campaign_018_AVERAGE,56.5,422,28,2,89.45
25/06/25,Campaign_019_ZERO_HOPE,76.44,289,15,0,0
25/06/25,Campaign_020_ZERO_HOPE,81.13,187,16,0,0
25/06/25,Campaign_021_ZOMBIE,183.06,1076,61,3,88.12
25/06/25,Campaign_022_ZOMBIE,137.16,725,45,2,71.28
25/06/25,Campaign_023_ZERO_HOPE,58.84,140,11,0,0
25/06/25,Campaign_024_ZOMBIE,146.83,822,48,2,73.56
25/06/25,Campaign_025_AVERAGE,38.54,336,19,1,54.94
25/06/25,Campaign_026_DECAYER,71.95,676,35,1,51.05
25/06/25,Campaign_027_ZOMBIE,132.6,550,44,2,68.15
25/06/25,Campaign_028_ZOMBIE,132.28,655,44,2,62.57
25/06/25,Campaign_029_ZERO_HOPE,84.73,307,16,0,0
25/06/25,Campaign_030_AVERAGE,54.85,485,27,2,85.45
25/06/25,Campaign_031_AVERAGE,63.79,470,31,3,102.79
25/06/25,Campaign_032_ZOMBIE,139.88,492,46,2,69.28
25/06/25,Campaign_033_ZERO_HOPE,56.05,152,11,0,0
25/06/25,Campaign_034_ZOMBIE,144.45,506,48,2,75.61
25/06/25,Campaign_035_ZERO_HOPE,100.76,331,20,0,0
25/06/25,Campaign_036_ZOMBIE,121.08,500,40,2,65.06
25/06/25,Campaign_037_ZERO_HOPE,93.34,204,18,0,0
25/06/25,Campaign_038_AVERAGE,38.41,195,19,1,61.09
25/06/25,Campaign_039_STAR,73.54,1450,73,14,294.26
25/06/25,Campaign_040_AVERAGE,59.72,331,29,2,97.45
25/06/25,Campaign_041_DECAYER,103.98,682,51,1,75.79
25/06/25,Campaign_042_ZOMBIE,190.94,697,63,3,104.56
25/06/25,Campaign_043_AVERAGE,64.56,585,32,3,95.48
25/06/25,Campaign_044_STAR,123.26,1916,123,24,471.99
25/06/25,Campaign_045_ZERO_HOPE,65.72,242,13,0,0
25/06/25,Campaign_046_AVERAGE,54.47,307,27,2,81.03
25/06/25,Campaign_047_DECAYER,82.96,658,41,1,61.07
25/06/25,Campaign_048_ZOMBIE,189.11,732,63,3,94.72
25/06/25,Campaign_049_DECAYER,128.74,1223,64,2,99.65
25/06/25,Campaign_050_ZERO_HOPE,97.45,204,19,0,0
26/06/25,Campaign_001_ZERO_HOPE,101.92,224,20,0,0
26/06/25,Campaign_002_DECAYER,74.95,424,37,1,56.55
26/06/25,Campaign_003_ZERO_HOPE,79,233,15,0,0
26/06/25,Campaign_004_ZOMBIE,116.09,462,38,1,62.61
26/06/25,Campaign_005_ZOMBIE,180.32,932,60,3,95.69
26/06/25,Campaign_006_STAR,121.8,2112,121,24,463.37
26/06/25,Campaign_007_AVERAGE,51.32,316,25,2,69.33
26/06/25,Campaign_008_AVERAGE,35.31,284,17,1,47.75
26/06/25,Campaign_009_AVERAGE,54.39,349,27,2,79.09
26/06/25,Campaign_010_ZOMBIE,135.94,795,45,2,66.51
26/06/25,Campaign_011_ZERO_HOPE,92.22,260,18,0,0
26/06/25,Campaign_012_ZERO_HOPE,75.05,168,15,0,0
26/06/25,Campaign_013_ZOMBIE,139.95,614,46,2,76.71
26/06/25,Campaign_014_AVERAGE,35.39,312,17,1,56.77
26/06/25,Campaign_015_DECAYER,76.86,514,38,1,53.64
26/06/25,Campaign_016_ZERO_HOPE,78.85,298,15,0,0
26/06/25,Campaign_017_ZOMBIE,124.3,448,41,2,65.06
26/06/25,Campaign_018_AVERAGE,43.74,378,21,2,65.95
26/06/25,Campaign_019_ZERO_HOPE,100.63,239,20,0,0
26/06/25,Campaign_020_ZERO_HOPE,100.52,234,20,0,0
26/06/25,Campaign_021_ZOMBIE,110.73,458,36,1,52.65
26/06/25,Campaign_022_ZOMBIE,124.11,590,41,2,64.8
26/06/25,Campaign_023_ZERO_HOPE,81.44,185,16,0,0
26/06/25,Campaign_024_ZOMBIE,118.88,437,39,1,53.91
26/06/25,Campaign_025_AVERAGE,50.54,342,25,2,69.94
26/06/25,Campaign_026_DECAYER,77.73,438,38,1,58.56
26/06/25,Campaign_027_ZOMBIE,160.46,1025,53,2,82.82
26/06/25,Campaign_028_ZOMBIE,189.01,1049,63,3,88.19
26/06/25,Campaign_029_ZERO_HOPE,69.89,244,13,0,0
26/06/25,Campaign_030_AVERAGE,48.03,417,24,2,70.9
26/06/25,Campaign_031_AVERAGE,36.03,323,18,1,54.01
26/06/25,Campaign_032_ZOMBIE,161.22,565,53,2,86.63
26/06/25,Campaign_033_ZERO_HOPE,90.02,352,18,0,0
26/06/25,Campaign_034_ZOMBIE,114.77,667,38,1,55.8
26/06/25,Campaign_035_ZERO_HOPE,66.2,257,13,0,0
26/06/25,Campaign_036_ZOMBIE,190.87,980,63,3,95.16
26/06/25,Campaign_037_ZERO_HOPE,58.67,200,11,0,0
26/06/25,Campaign_038_AVERAGE,60.54,448,30,3,85.86
26/06/25,Campaign_039_STAR,94.36,1605,94,18,340.84
26/06/25,Campaign_040_AVERAGE,58.4,475,29,2,83.08
26/06/25,Campaign_041_DECAYER,119.62,1037,59,2,81.97
26/06/25,Campaign_042_ZOMBIE,151.75,545,50,2,79.14
26/06/25,Campaign_043_AVERAGE,39.63,356,19,1,63.31
26/06/25,Campaign_044_STAR,81.35,1091,81,16,328.96
26/06/25,Campaign_045_ZERO_HOPE,83.87,231,16,0,0
26/06/25,Campaign_046_AVERAGE,51.55,270,25,2,81.18
26/06/25,Campaign_047_DECAYER,105.04,859,52,1,76
26/06/25,Campaign_048_ZOMBIE,151.86,723,50,2,73.09
26/06/25,Campaign_049_DECAYER,76.93,641,38,1,60.79
26/06/25,Campaign_050_ZERO_HOPE,66.93,243,13,0,0
27/06/25,Campaign_001_ZERO_HOPE,68.98,131,13,0,0
27/06/25,Campaign_002_DECAYER,96.6,739,48,1,73.94
27/06/25,Campaign_003_ZERO_HOPE,96.25,251,19,0,0
27/06/25,Campaign_004_ZOMBIE,170.76,732,56,2,86.13
27/06/25,Campaign_005_ZOMBIE,162.18,889,54,2,78.93
27/06/25,Campaign_006_STAR,81.09,873,81,16,325.62
27/06/25,Campaign_007_AVERAGE,55.14,397,27,2,76.34
27/06/25,Campaign_008_AVERAGE,39.25,345,19,1,55.74
27/06/25,Campaign_009_AVERAGE,51.72,388,25,2,73.08
27/06/25,Campaign_010_ZOMBIE,128.12,462,42,2,60.39
27/06/25,Campaign_011_ZERO_HOPE,90.03,272,18,0,0
27/06/25,Campaign_012_ZERO_HOPE,57.08,174,11,0,0
27/06/25,Campaign_013_ZOMBIE,173.1,1057,57,2,94.92
27/06/25,Campaign_014_AVERAGE,61.75,398,30,3,94.55
27/06/25,Campaign_015_DECAYER,77.5,745,38,1,53.81
27/06/25,Campaign_016_ZERO_HOPE,77.47,175,15,0,0
27/06/25,Campaign_017_ZOMBIE,164.4,741,54,2,78.93
27/06/25,Campaign_018_AVERAGE,42.57,271,21,2,67.28
27/06/25,Campaign_019_ZERO_HOPE,98.01,359,19,0,0
27/06/25,Campaign_020_ZERO_HOPE,77.04,199,15,0,0
27/06/25,Campaign_021_ZOMBIE,176.89,867,58,2,95.54
27/06/25,Campaign_022_ZOMBIE,146.19,511,48,2,78.16
27/06/25,Campaign_023_ZERO_HOPE,93.6,259,18,0,0
27/06/25,Campaign_024_ZOMBIE,172.65,687,57,2,79.35
27/06/25,Campaign_025_AVERAGE,62.27,495,31,3,88.39
27/06/25,Campaign_026_DECAYER,107.47,858,53,1,73.65
27/06/25,Campaign_027_ZOMBIE,190.01,671,63,3,98.2
27/06/25,Campaign_028_ZOMBIE,132.01,536,44,2,67.21
27/06/25,Campaign_029_ZERO_HOPE,65.78,217,13,0,0
27/06/25,Campaign_030_AVERAGE,37.7,201,18,1,54.88
27/06/25,Campaign_031_AVERAGE,60.56,317,30,3,93.99
27/06/25,Campaign_032_ZOMBIE,130.75,470,43,2,61.21
27/06/25,Campaign_033_ZERO_HOPE,66.3,135,13,0,0
27/06/25,Campaign_034_ZOMBIE,179.08,932,59,2,92.51
27/06/25,Campaign_035_ZERO_HOPE,66.94,173,13,0,0
27/06/25,Campaign_036_ZOMBIE,168.98,642,56,2,91.33
27/06/25,Campaign_037_ZERO_HOPE,93.99,302,18,0,0
27/06/25,Campaign_038_AVERAGE,36.96,238,18,1,53.64
27/06/25,Campaign_039_STAR,94.46,1482,94,18,414.3
27/06/25,Campaign_040_AVERAGE,59.63,543,29,2,92.5
27/06/25,Campaign_041_DECAYER,118.62,1018,59,2,89.99
27/06/25,Campaign_042_ZOMBIE,191.53,962,63,3,95.62
27/06/25,Campaign_043_AVERAGE,37.74,220,18,1,60.39
27/06/25,Campaign_044_STAR,105.59,1940,105,21,393.55
27/06/25,Campaign_045_ZERO_HOPE,101.38,397,20,0,0
27/06/25,Campaign_046_AVERAGE,50.61,430,25,2,68.7
27/06/25,Campaign_047_DECAYER,81.37,658,40,1,53.06
27/06/25,Campaign_048_ZOMBIE,155.29,869,51,2,74.45
27/06/25,Campaign_049_DECAYER,111.8,1015,55,1,72.81
27/06/25,Campaign_050_ZERO_HOPE,56.58,152,11,0,0
28/06/25,Campaign_001_ZERO_HOPE,73.75,247,14,0,0
28/06/25,Campaign_002_DECAYER,100.03,945,50,1,78.09
28/06/25,Campaign_003_ZERO_HOPE,101.48,379,20,0,0
28/06/25,Campaign_004_ZOMBIE,136.71,825,45,2,72.23
28/06/25,Campaign_005_ZOMBIE,109.7,590,36,1,53.9
28/06/25,Campaign_006_STAR,116.44,1234,116,23,440.57
28/06/25,Campaign_007_AVERAGE,42.09,369,21,2,68.71
28/06/25,Campaign_008_AVERAGE,41.94,362,20,2,66.23
28/06/25,Campaign_009_AVERAGE,58.26,506,29,2,80.29
28/06/25,Campaign_010_ZOMBIE,175.91,1103,58,2,90.87
28/06/25,Campaign_011_ZERO_HOPE,86.16,271,17,0,0
28/06/25,Campaign_012_ZERO_HOPE,65.92,146,13,0,0
28/06/25,Campaign_013_ZOMBIE,146.33,837,48,2,69.2
28/06/25,Campaign_014_AVERAGE,38.46,192,19,1,52.55
28/06/25,Campaign_015_DECAYER,129.22,716,64,2,98.78
28/06/25,Campaign_016_ZERO_HOPE,87.62,308,17,0,0
28/06/25,Campaign_017_ZOMBIE,153.58,616,51,2,74.99
28/06/25,Campaign_018_AVERAGE,43.29,419,21,2,60.71
28/06/25,Campaign_019_ZERO_HOPE,82.94,310,16,0,0
28/06/25,Campaign_020_ZERO_HOPE,103.04,377,20,0,0
28/06/25,Campaign_021_ZOMBIE,123.3,416,41,2,59.7
28/06/25,Campaign_022_ZOMBIE,167.06,684,55,2,80.73
28/06/25,Campaign_023_ZERO_HOPE,84.27,292,16,0,0
28/06/25,Campaign_024_ZOMBIE,165.04,947,55,2,84.1
28/06/25,Campaign_025_AVERAGE,47.16,280,23,2,73.51
28/06/25,Campaign_026_DECAYER,70.13,664,35,1,48.02
28/06/25,Campaign_027_ZOMBIE,135.23,594,45,2,61
28/06/25,Campaign_028_ZOMBIE,180.03,729,60,3,89.94
28/06/25,Campaign_029_ZERO_HOPE,68.28,243,13,0,0
28/06/25,Campaign_030_AVERAGE,61,438,30,3,85.53
28/06/25,Campaign_031_AVERAGE,39.68,273,19,1,54.6
28/06/25,Campaign_032_ZOMBIE,144.4,855,48,2,75.48
28/06/25,Campaign_033_ZERO_HOPE,76.56,276,15,0,0
28/06/25,Campaign_034_ZOMBIE,180.95,709,60,3,87.88
28/06/25,Campaign_035_ZERO_HOPE,97.18,244,19,0,0
28/06/25,Campaign_036_ZOMBIE,166.13,673,55,2,87.88
28/06/25,Campaign_037_ZERO_HOPE,69.46,209,13,0,0
28/06/25,Campaign_038_AVERAGE,39.07,276,19,1,60.1
28/06/25,Campaign_039_STAR,102.58,1188,102,20,375.79
28/06/25,Campaign_040_AVERAGE,59.87,386,29,2,88.71
28/06/25,Campaign_041_DECAYER,86.18,674,43,1,61.39
28/06/25,Campaign_042_ZOMBIE,191.04,664,63,3,86.1
28/06/25,Campaign_043_AVERAGE,39.08,354,19,1,59.79
28/06/25,Campaign_044_STAR,122.41,2040,122,24,473.9
28/06/25,Campaign_045_ZERO_HOPE,83.67,203,16,0,0
28/06/25,Campaign_046_AVERAGE,37.6,310,18,1,53.68
28/06/25,Campaign_047_DECAYER,111.71,1097,55,1,80.38
28/06/25,Campaign_048_ZOMBIE,120.68,545,40,2,65.8
28/06/25,Campaign_049_DECAYER,99.54,823,49,1,71.97
28/06/25,Campaign_050_ZERO_HOPE,80.16,182,16,0,0
29/06/25,Campaign_001_ZERO_HOPE,65.49,223,13,0,0
29/06/25,Campaign_002_DECAYER,98.26,603,49,1,72.8
29/06/25,Campaign_003_ZERO_HOPE,92.6,227,18,0,0
29/06/25,Campaign_004_ZOMBIE,138.02,635,46,2,70.76
29/06/25,Campaign_005_ZOMBIE,130.37,664,43,2,69.85
29/06/25,Campaign_006_STAR,87.8,960,87,17,375.89
29/06/25,Campaign_007_AVERAGE,37.18,189,18,1,50.25
29/06/25,Campaign_008_AVERAGE,57.93,317,28,2,90.21
29/06/25,Campaign_009_AVERAGE,36.71,355,18,1,56.71
29/06/25,Campaign_010_ZOMBIE,140.97,717,46,2,65.04
29/06/25,Campaign_011_ZERO_HOPE,69.89,247,13,0,0
29/06/25,Campaign_012_ZERO_HOPE,68.79,199,13,0,0
29/06/25,Campaign_013_ZOMBIE,150.66,605,50,2,68.49
29/06/25,Campaign_014_AVERAGE,57.75,430,28,2,94.23
29/06/25,Campaign_015_DECAYER,109.06,982,54,1,71.23
29/06/25,Campaign_016_ZERO_HOPE,58.78,212,11,0,0
29/06/25,Campaign_017_ZOMBIE,154.68,990,51,2,75.77
29/06/25,Campaign_018_AVERAGE,58.93,475,29,2,80.19
29/06/25,Campaign_019_ZERO_HOPE,100.71,375,20,0,0
29/06/25,Campaign_020_ZERO_HOPE,97.58,332,19,0,0
29/06/25,Campaign_021_ZOMBIE,178.66,1040,59,2,85.44
29/06/25,Campaign_022_ZOMBIE,112.81,723,37,1,55.88
29/06/25,Campaign_023_ZERO_HOPE,66.13,167,13,0,0
29/06/25,Campaign_024_ZOMBIE,193.13,962,64,3,93.04
29/06/25,Campaign_025_AVERAGE,63.47,561,31,3,96.97
29/06/25,Campaign_026_DECAYER,90.93,742,45,1,68.08
29/06/25,Campaign_027_ZOMBIE,119.53,465,39,1,56.53
29/06/25,Campaign_028_ZOMBIE,180.06,734,60,3,96.91
29/06/25,Campaign_029_ZERO_HOPE,76.81,209,15,0,0
29/06/25,Campaign_030_AVERAGE,42.79,324,21,2,66.97
29/06/25,Campaign_031_AVERAGE,42.6,396,21,2,58.8
29/06/25,Campaign_032_ZOMBIE,194.72,987,64,3,105.23
29/06/25,Campaign_033_ZERO_HOPE,79.49,271,15,0,0
29/06/25,Campaign_034_ZOMBIE,151.07,786,50,2,80.76
29/06/25,Campaign_035_ZERO_HOPE,102.84,249,20,0,0
29/06/25,Campaign_036_ZOMBIE,108.11,678,36,1,56.86
29/06/25,Campaign_037_ZERO_HOPE,100.46,241,20,0,0
29/06/25,Campaign_038_AVERAGE,57.18,485,28,2,81.69
29/06/25,Campaign_039_STAR,124.9,2211,124,24,488.26
29/06/25,Campaign_040_AVERAGE,54.48,308,27,2,85.33
29/06/25,Campaign_041_DECAYER,86.95,732,43,1,64.83
29/06/25,Campaign_042_ZOMBIE,108.01,688,36,1,58.88
29/06/25,Campaign_043_AVERAGE,56.1,403,28,2,76.17
29/06/25,Campaign_044_STAR,70.47,1294,70,14,267.49
29/06/25,Campaign_045_ZERO_HOPE,64.56,190,12,0,0
29/06/25,Campaign_046_AVERAGE,37.37,343,18,1,59.46
29/06/25,Campaign_047_DECAYER,78.84,448,39,1,61.22
29/06/25,Campaign_048_ZOMBIE,141.48,754,47,2,68.4
29/06/25,Campaign_049_DECAYER,76.74,680,38,1,53.65
29/06/25,Campaign_050_ZERO_HOPE,87.55,211,17,0,0
30/06/25,Campaign_001_ZERO_HOPE,98.63,244,19,0,0
30/06/25,Campaign_002_DECAYER,71.08,687,35,1,54.53
30/06/25,Campaign_003_ZERO_HOPE,95,328,18,0,0
30/06/25,Campaign_004_ZOMBIE,125.36,783,41,2,62.76
30/06/25,Campaign_005_ZOMBIE,189.63,986,63,3,103.51
30/06/25,Campaign_006_STAR,79.94,804,79,15,331.71
30/06/25,Campaign_007_AVERAGE,60.19,423,30,3,92.07
30/06/25,Campaign_008_AVERAGE,36.53,181,18,1,55.86
30/06/25,Campaign_009_AVERAGE,50.87,397,25,2,72.56
30/06/25,Campaign_010_ZOMBIE,165.65,880,55,2,79.5
30/06/25,Campaign_011_ZERO_HOPE,71.62,197,14,0,0
30/06/25,Campaign_012_ZERO_HOPE,59.68,174,11,0,0
30/06/25,Campaign_013_ZOMBIE,143.92,774,47,2,71.56
30/06/25,Campaign_014_AVERAGE,53.97,501,26,2,76.15
30/06/25,Campaign_015_DECAYER,74.66,409,37,1,52.58
30/06/25,Campaign_016_ZERO_HOPE,94.14,300,18,0,0
30/06/25,Campaign_017_ZOMBIE,109.87,491,36,1,51.93
30/06/25,Campaign_018_AVERAGE,64.52,614,32,3,99.01
30/06/25,Campaign_019_ZERO_HOPE,65.06,233,13,0,0
30/06/25,Campaign_020_ZERO_HOPE,57.18,209,11,0,0
30/06/25,Campaign_021_ZOMBIE,115.15,524,38,1,59.78
30/06/25,Campaign_022_ZOMBIE,116.07,449,38,1,59.57
30/06/25,Campaign_023_ZERO_HOPE,61.4,160,12,0,0
30/06/25,Campaign_024_ZOMBIE,172.13,1053,57,2,79.08
30/06/25,Campaign_025_AVERAGE,64.97,435,32,3,100.98
30/06/25,Campaign_026_DECAYER,118.12,898,59,2,81.12
30/06/25,Campaign_027_ZOMBIE,116.32,540,38,1,55.95
30/06/25,Campaign_028_ZOMBIE,144.52,921,48,2,71.92
30/06/25,Campaign_029_ZERO_HOPE,83.26,248,16,0,0
30/06/25,Campaign_030_AVERAGE,39,368,19,1,56.6
30/06/25,Campaign_031_AVERAGE,53.39,266,26,2,73.09
30/06/25,Campaign_032_ZOMBIE,182.65,1167,60,3,95.68
30/06/25,Campaign_033_ZERO_HOPE,83.31,184,16,0,0
30/06/25,Campaign_034_ZOMBIE,116.56,740,38,1,63.22
30/06/25,Campaign_035_ZERO_HOPE,99.43,284,19,0,0
30/06/25,Campaign_036_ZOMBIE,137.09,623,45,2,70.1
30/06/25,Campaign_037_ZERO_HOPE,88.75,192,17,0,0
30/06/25,Campaign_038_AVERAGE,57.93,354,28,2,91.02
30/06/25,Campaign_039_STAR,106.87,1301,106,21,450.37
30/06/25,Campaign_040_AVERAGE,46.83,393,23,2,74.68
30/06/25,Campaign_041_DECAYER,115.3,759,57,1,85.43
30/06/25,Campaign_042_ZOMBIE,183.29,1093,61,3,97.59
30/06/25,Campaign_043_AVERAGE,47.89,453,23,2,76.16
30/06/25,Campaign_044_STAR,74,915,73,14,298
30/06/25,Campaign_045_ZERO_HOPE,74.91,194,14,0,0
30/06/25,Campaign_046_AVERAGE,44.44,251,22,2,61.45
30/06/25,Campaign_047_DECAYER,101.8,793,50,1,67.27
30/06/25,Campaign_048_ZOMBIE,149.89,782,49,2,77.75
30/06/25,Campaign_049_DECAYER,125.14,707,62,2,79.74
30/06/25,Campaign_050_ZERO_HOPE,83.91,204,16,0,0
01/07/25,Campaign_001_ZERO_HOPE,65.78,179,13,0,0
01/07/25,Campaign_002_DECAYER,88.18,442,44,1,62.55
01/07/25,Campaign_003_ZERO_HOPE,86.86,221,17,0,0
01/07/25,Campaign_004_ZOMBIE,173.82,1135,57,2,87.52
01/07/25,Campaign_005_ZOMBIE,115.62,700,38,1,59.65
01/07/25,Campaign_006_STAR,114.63,1315,114,22,437.71
01/07/25,Campaign_007_AVERAGE,39.09,228,19,1,60.2
01/07/25,Campaign_008_AVERAGE,61.07,469,30,3,83.11
01/07/25,Campaign_009_AVERAGE,45.43,329,22,2,70.08
01/07/25,Campaign_010_ZOMBIE,121.74,643,40,2,63.2
01/07/25,Campaign_011_ZERO_HOPE,60.66,180,12,0,0
01/07/25,Campaign_012_ZERO_HOPE,78.81,287,15,0,0
01/07/25,Campaign_013_ZOMBIE,123.27,780,41,2,65.57
01/07/25,Campaign_014_AVERAGE,51.82,368,25,2,81.47
01/07/25,Campaign_015_DECAYER,93.32,489,46,1,62.44
01/07/25,Campaign_016_ZERO_HOPE,68.7,240,13,0,0
01/07/25,Campaign_017_ZOMBIE,194.49,1151,64,3,89.08
01/07/25,Campaign_018_AVERAGE,49.95,277,24,2,72.65
01/07/25,Campaign_019_ZERO_HOPE,81.19,187,16,0,0
01/07/25,Campaign_020_ZERO_HOPE,97.07,308,19,0,0
01/07/25,Campaign_021_ZOMBIE,187.67,750,62,3,96.73
01/07/25,Campaign_022_ZOMBIE,105.4,486,35,1,48.7
01/07/25,Campaign_023_ZERO_HOPE,67.94,160,13,0,0
01/07/25,Campaign_024_ZOMBIE,115.24,559,38,1,60.66
01/07/25,Campaign_025_AVERAGE,51.93,379,25,2,84.61
01/07/25,Campaign_026_DECAYER,113.08,658,56,1,75.02
01/07/25,Campaign_027_ZOMBIE,160.14,1058,53,2,84.33
01/07/25,Campaign_028_ZOMBIE,181.75,693,60,3,92.67
01/07/25,Campaign_029_ZERO_HOPE,90.94,303,18,0,0
01/07/25,Campaign_030_AVERAGE,63.94,423,31,3,88.98
01/07/25,Campaign_031_AVERAGE,64.28,470,32,3,89.03
01/07/25,Campaign_032_ZOMBIE,132.86,578,44,2,72.54
01/07/25,Campaign_033_ZERO_HOPE,90.42,320,18,0,0
01/07/25,Campaign_034_ZOMBIE,132.68,603,44,2,71.37
01/07/25,Campaign_035_ZERO_HOPE,71.93,223,14,0,0
01/07/25,Campaign_036_ZOMBIE,110.43,472,36,1,58.77
01/07/25,Campaign_037_ZERO_HOPE,66.06,180,13,0,0
01/07/25,Campaign_038_AVERAGE,49.85,270,24,2,80.42
01/07/25,Campaign_039_STAR,107.48,2067,107,21,415.63
01/07/25,Campaign_040_AVERAGE,40.58,391,20,2,61.79
01/07/25,Campaign_041_DECAYER,76.2,552,38,1,57.88
01/07/25,Campaign_042_ZOMBIE,153.47,620,51,2,71.89
01/07/25,Campaign_043_AVERAGE,45.27,345,22,2,64.7
01/07/25,Campaign_044_STAR,95.76,1504,95,19,360.51
01/07/25,Campaign_045_ZERO_HOPE,89.99,258,17,0,0
01/07/25,Campaign_046_AVERAGE,41.62,312,20,2,56.71
01/07/25,Campaign_047_DECAYER,96.74,831,48,1,65.01
01/07/25,Campaign_048_ZOMBIE,187.23,786,62,3,101.44
01/07/25,Campaign_049_DECAYER,111.17,937,55,1,78.88
01/07/25,Campaign_050_ZERO_HOPE,59.6,214,11,0,0
02/07/25,Campaign_001_ZERO_HOPE,101.6,288,20,0,0
02/07/25,Campaign_002_DECAYER,78.32,777,39,1,48.43
02/07/25,Campaign_003_ZERO_HOPE,58.66,168,11,0,0
02/07/25,Campaign_004_ZOMBIE,168.24,962,56,2,76.2
02/07/25,Campaign_005_ZOMBIE,166.45,794,55,2,80.11
02/07/25,Campaign_006_STAR,108.85,1863,108,21,399.8
02/07/25,Campaign_007_AVERAGE,63.77,561,31,3,88.36
02/07/25,Campaign_008_AVERAGE,61.24,439,30,3,91.79
02/07/25,Campaign_009_AVERAGE,42.89,411,21,2,67.51
02/07/25,Campaign_010_ZOMBIE,135.74,556,45,2,66.73
02/07/25,Campaign_011_ZERO_HOPE,85.76,224,17,0,0
02/07/25,Campaign_012_ZERO_HOPE,89.5,205,17,0,0
02/07/25,Campaign_013_ZOMBIE,176.55,689,58,2,89.33
02/07/25,Campaign_014_AVERAGE,56.81,380,28,2,80.52
02/07/25,Campaign_015_DECAYER,99.47,508,49,1,69.55
02/07/25,Campaign_016_ZERO_HOPE,87.9,281,17,0,0
02/07/25,Campaign_017_ZOMBIE,156.01,907,52,2,84.88
02/07/25,Campaign_018_AVERAGE,49.46,269,24,2,72.8
02/07/25,Campaign_019_ZERO_HOPE,65.69,206,13,0,0
02/07/25,Campaign_020_ZERO_HOPE,72.11,166,14,0,0
02/07/25,Campaign_021_ZOMBIE,107.18,590,35,1,55.18
02/07/25,Campaign_022_ZOMBIE,110.96,574,36,1,55.51
